recordid,longitude,latitude,datetime,event_link,location
841,21.0117539552783,52.2298398426313,2020-10-28T00:00:00,https://www.facebook.com/events/272862222406252922/,POINT(21.0117539552783 52.2298398426313)
842,18.6440219,54.3850609,2020-10-28T00:00:00,,POINT(18.6440219 54.3850609)
843,15.5646707,51.2589806,2020-10-28T00:00:00,https://www.facebook.com/events/2486930901605964/,POINT(15.5646707 51.2589806)
844,17.5518701,53.6976554,2020-10-28T16:59:59.971,,POINT(17.5518701 53.6976554)
845,16.7443179,52.3849526,2020-10-28T00:00:00,https://www.facebook.com/events/275541560412896/,POINT(16.7443179 52.3849526)
846,19.71565,51.9643,2020-10-28T00:00:00,https://www.facebook.com/events/2881152178868165/,POINT(19.71565 51.9643)
847,19.1342084,50.3166526,2020-10-28T00:00:00,https://www.facebook.com/events/681607159438694/,POINT(19.1342084 50.3166526)
848,19.3767326,51.3642522,2020-10-28T00:00:00,https://www.facebook.com/events/3619828391429871/,POINT(19.3767326 51.3642522)
849,23.129011,52.0357559,2020-10-28T00:00:00,https://www.facebook.com/events/403394294150581/,POINT(23.129011 52.0357559)
850,20.80806,54.2533,2020-10-28T00:00:00,https://www.facebook.com/events/993210031158853/,POINT(20.80806 54.2533)
851,23.1958913,53.1403071,2020-10-28T00:00:00,https://www.facebook.com/events/397448594595710/,POINT(23.1958913 53.1403071)
852,-0.137162999999929,50.82253,2020-10-28T00:00:00,https://www.facebook.com/events/401680651237743/,POINT(-0.137162999999929 50.82253)
853,18.9379686,52.9468825,2020-10-28T00:00:00,https://www.facebook.com/events/405784574147224/,POINT(18.9379686 52.9468825)
854,20.1874156,53.2390988,2020-10-28T00:00:00,https://www.facebook.com/groups/2719793944935865/,POINT(20.1874156 53.2390988)
855,22.3696768,53.8152851,2020-10-28T00:00:00,https://www.facebook.com/events/1501409673398031/,POINT(22.3696768 53.8152851)
856,18.5541163,54.4897851,2020-10-28T00:00:00,https://www.facebook.com/events/360025538541434/,POINT(18.5541163 54.4897851)
857,18.7534769,53.4721022,2020-10-28T00:00:00,https://www.facebook.com/groups/695709674399465,POINT(18.7534769 53.4721022)
858,22.4152942,50.7022326,2020-10-28T00:00:00,https://www.facebook.com/events/399320504404967/,POINT(22.4152942 50.7022326)
859,15.7470943,50.8987876,2020-10-28T00:00:00,https://www.facebook.com/events/3610035079060047/,POINT(15.7470943 50.8987876)
860,21.1959846,52.339238,2020-10-28T00:00:00,https://www.facebook.com/dobryburmistrzedytazbiec/posts/2803172843284528,POINT(21.1959846 52.339238)
861,6.96027860000003,50.937531,2020-10-28T00:00:00,https://www.facebook.com/events/635930237094888/,POINT(6.96027860000003 50.937531)
862,15.575102,54.1792112,2020-10-28T00:00:00,https://www.facebook.com/events/2724770267735416/,POINT(15.575102 54.1792112)
863,18.2458901,52.2036856,2020-10-28T00:00:00,https://www.facebook.com/events/1305621473121100/,POINT(18.2458901 52.2036856)
864,16.1922831,54.2075504,2020-10-28T00:00:00,https://www.facebook.com/events/1572669782941945/,POINT(16.1922831 54.2075504)
865,16.64901,50.4403903,2020-10-28T00:00:00,https://www.facebook.com/StrajkKobietKlodzko/posts/2816044655346513,POINT(16.64901 50.4403903)
866,16.6352127,52.0861979,2020-10-28T00:00:00,https://www.facebook.com/events/3446486688768865/,POINT(16.6352127 52.0861979)
867,16.9918671576721,52.4516352431223,2020-10-28T00:00:00,https://www.facebook.com/events/647479222605121/,POINT(16.9918671576721 52.4516352431223)
868,19.3724666,52.2243092,2020-10-28T00:00:00,https://www.facebook.com/events/733318113940271/,POINT(19.3724666 52.2243092)
869,-0.140050799999926,51.4719104,2020-10-28T16:59:59.971,,POINT(-0.140050799999926 51.4719104)
870,17.9437697,52.6599737,2020-10-28T18:00:00,,POINT(17.9437697 52.6599737)
871,11.5535087,48.1255339,2020-10-28T00:00:00,https://www.facebook.com/events/373369300685053/,POINT(11.5535087 48.1255339)
872,20.6925219,52.4465078,2020-10-28T00:00:00,https://www.facebook.com/events/2736560806556853/,POINT(20.6925219 52.4465078)
873,17.3952753,51.2080577,2020-10-28T00:00:00,https://www.facebook.com/events/369054720881477/,POINT(17.3952753 51.2080577)
874,-2.09427799999997,57.149717,2020-10-28T00:00:00,https://www.facebook.com/events/3606343589429699/,POINT(-2.09427799999997 57.149717)
875,19.8174595,54.3752683,2020-10-28T00:00:00,https://www.facebook.com/events/806639740124226/,POINT(19.8174595 54.3752683)
876,18.619344,49.7386843,2020-10-28T00:00:00,https://www.facebook.com/events/343054296982294/,POINT(18.619344 49.7386843)
877,19.4072308,54.1717976,2020-10-28T00:00:00,https://www.facebook.com/events/2735889826653914/,POINT(19.4072308 54.1717976)
878,19.9333009,52.1167012,2020-10-28T00:00:00,https://www.facebook.com/events/1270163703376391/,POINT(19.9333009 52.1167012)
879,20.4938513,53.779866,2020-10-28T00:00:00,https://www.facebook.com/events/834621817367179/,POINT(20.4938513 53.779866)
880,19.5600635,50.278477,2020-10-28T00:00:00,https://www.facebook.com/events/689158078380703/,POINT(19.5600635 50.278477)
881,17.9227649,50.653018,2020-10-28T00:00:00,https://www.facebook.com/events/370473157718096/,POINT(17.9227649 50.653018)
882,21.3851915,50.9295234,2020-10-28T00:00:00,https://www.facebook.com/events/394321888271116/,POINT(21.3851915 50.9295234)
883,17.9244437,51.4236481,2020-10-28T18:00:00,,POINT(17.9244437 51.4236481)
884,-1.25772629999994,51.7520209,2020-10-28T00:00:00,https://www.facebook.com/events/830110337761843/,POINT(-1.25772629999994 51.7520209)
885,16.0686619,51.505846,2020-10-28T00:00:00,https://www.facebook.com/events/362359164883778/,POINT(16.0686619 51.505846)
886,16.8928957,52.4072118,2020-10-28T19:00:00.029,https://www.facebook.com/events/355138012434515/,POINT(16.8928957 52.4072118)
887,21.085207,52.6974595,2020-10-28T19:59:59.971,,POINT(21.085207 52.6974595)
888,16.85863,51.60945,2020-10-28T00:00:00,https://www.facebook.com/photo.php?fbid=3290435214343236&set=p.3290435214343236&type=3&av=1539769832715676&eav=AfZ0aSCEuxY7yIx_VBvDChNujhC13p7KMezLqFffcnaGu0AgJtUw0eEAwIX9vOUJ73MIy_GeT_H7hGoAy57nCYJz,POINT(16.85863 51.60945)
889,16.7474972,52.5094874,2020-10-28T00:00:00,https://www.facebook.com/events/2863412717279241/,POINT(16.7474972 52.5094874)
890,18.3985304,54.5761056,2020-10-28T00:00:00,https://www.facebook.com/events/364547981530301/,POINT(18.3985304 54.5761056)
891,21.9792061,50.0292783,2020-10-28T00:00:00,https://www.facebook.com/events/355180625565368/,POINT(21.9792061 50.0292783)
892,22.2729983,52.1688666,2020-10-28T00:00:00,https://www.facebook.com/events/1000965317045022/,POINT(22.2729983 52.1688666)
893,21.0709769,51.0368289,2020-10-28T00:00:00,https://www.facebook.com/events/714595189155350/,POINT(21.0709769 51.0368289)
894,18.5327529,53.9609685,2020-10-28T00:00:00,https://www.facebook.com/events/345415816720392/,POINT(18.5327529 53.9609685)
895,15.6253179,52.0831645,2020-10-28T00:00:00,https://www.facebook.com/events/734832487379479/,POINT(15.6253179 52.0831645)
896,22.9074426,54.1235952,2020-10-28T00:00:00,https://www.facebook.com/events/1822682354575950/,POINT(22.9074426 54.1235952)
897,14.540451,53.4416335,2020-10-28T00:00:00,https://www.facebook.com/events/1596537247185523/,POINT(14.540451 53.4416335)
898,20.9890102,53.5616028,2020-10-28T00:00:00,https://www.facebook.com/events/271452197551864/,POINT(20.9890102 53.5616028)
899,15.5296238,52.244038,2020-10-28T16:59:59.971,,POINT(15.5296238 52.244038)
900,20.9762276,50.0178371,2020-10-28T00:00:00,https://www.facebook.com/events/397183654648332/,POINT(20.9762276 50.0178371)
901,18.6128633,53.0131705,2020-10-28T00:00:00,https://www.facebook.com/events/775158403045667/,POINT(18.6128633 53.0131705)
902,16.4616755,53.0418691,2020-10-28T19:00:00.029,,POINT(16.4616755 53.0418691)
903,18.8120576,49.719657,2020-10-28T00:00:00,https://www.facebook.com/events/266091838164338/,POINT(18.8120576 49.719657)
904,21.0076793,52.3289879,2020-10-28T00:00:00,https://www.facebook.com/events/669327530440658/,POINT(21.0076793 52.3289879)
905,21.0186012,52.2403463,2020-10-28T00:00:00,https://www.facebook.com/events/993535301144703/,POINT(21.0186012 52.2403463)
906,20.0591323,49.9903729,2020-10-28T00:00:00,https://www.facebook.com/events/1060873137700722/,POINT(20.0591323 49.9903729)
907,18.15475,51.29486,2020-10-28T00:00:00,https://www.facebook.com/events/773516756827456/,POINT(18.15475 51.29486)
908,19.0945155,52.6541623,2020-10-28T00:00:00,https://m.facebook.com/events/1784408891712083/,POINT(19.0945155 52.6541623)
909,18.7980778,50.3108979,2020-10-28T00:00:00,https://www.facebook.com/events/803936287109722/,POINT(18.7980778 50.3108979)
910,23.2560885,50.7193928,2020-10-28T00:00:00,https://www.facebook.com/events/1047021922484795/,POINT(23.2560885 50.7193928)
911,18.9551178,51.5956206,2020-10-28T00:00:00,https://www.facebook.com/photo.php?fbid=3455049251197910&set=p.3455049251197910&type=3&av=1539769832715676&eav=AfYTSEhLEgDxjEqzmi-udIRHaPXar4Kwr1ObJeVh6WJJmgw6rm48581GqPdoaJn7DfY6Nz8IpiDlVIeiiKHHuQ_z,POINT(18.9551178 51.5956206)
912,14.994548,51.1481286,2020-10-28T16:59:59.971,https://www.facebook.com/photo.php?fbid=4689346584441215&set=p.4689346584441215&type=3&av=1539769832715676&eav=AfatnChXeAgWdxtw9xIr5hzMv1ZXFCuFESr73sZCuGvvrpumLdyE5RsS8PJiMU7CwDbdhoiIukQuGBEF79mT_CK_,POINT(14.994548 51.1481286)
913,19.9573397,50.0752274,2020-10-28T00:00:00,https://www.facebook.com/events/740152726844130/,POINT(19.9573397 50.0752274)
914,22.6777169,50.0161463,2020-10-28T00:00:00,https://www.facebook.com/events/740824296513669/,POINT(22.6777169 50.0161463)
915,4.83565900000002,45.764043,2020-10-28T00:00:00,https://www.facebook.com/events/352825079387932/,POINT(4.83565900000002 45.764043)
916,20.2827,53.58244,2020-10-28T00:00:00,https://www.facebook.com/events/792796154612067/,POINT(20.2827 53.58244)
917,22.6897106,51.2166057,2020-10-28T00:00:00,https://www.facebook.com/events/2733458066929340/,POINT(22.6897106 51.2166057)
918,18.4321998,53.3486249,2020-10-28T00:00:00,https://www.facebook.com/events/1404601703082246/,POINT(18.4321998 53.3486249)
919,20.7175048,52.142598,2020-10-28T00:00:00,https://www.facebook.com/events/679293699687853/,POINT(20.7175048 52.142598)
920,18.6706468,50.2219315,2020-10-28T00:00:00,https://www.facebook.com/events/3430517110370342/,POINT(18.6706468 50.2219315)
921,21.37504,54.07657,2020-10-28T00:00:00,https://www.facebook.com/photo.php?fbid=3468460746607967&set=p.3468460746607967&type=3&av=1539769832715676&eav=AfZkBAP_736IAAyMKoSDYuhbXGGg-GTjNmIBVAEzHhYWEaPYaJdB52lYP2Z-m0tS0em0F2E6b5Vs_40fLGpYBfUl,POINT(21.37504 54.07657)
922,23.4835582,51.140323,2020-10-28T00:00:00,https://www.facebook.com/photo.php?fbid=3389876334464489&set=p.3389876334464489&type=3&av=1539769832715676&eav=AfZyUYTQ2ORP67nS-GNHKFZ54iIHSD1GzXH6OPgKqpRt2Ro_VM5dsq_jzdn2FyTnYKuFVEebKx2k9ImAkAhOAnwB,POINT(23.4835582 51.140323)
923,18.6746629,50.6735222,2020-10-28T00:00:00,https://www.facebook.com/events/656810191703857/,POINT(18.6746629 50.6735222)
924,16.5872312,51.8472887,2020-10-28T00:00:00,https://www.facebook.com/events/694750591152820/,POINT(16.5872312 51.8472887)
925,21.1804029,52.4175467,2020-10-28T00:00:00,,POINT(21.1804029 52.4175467)
926,18.21379,50.6787,2020-10-28T00:00:00,https://www.facebook.com/events/363992321583458/,POINT(18.21379 50.6787)
927,14.9561498,50.9072496,2020-10-28T00:00:00,https://www.facebook.com/events/2694937867487912/,POINT(14.9561498 50.9072496)
928,139.7690174,35.6803997,2020-10-28T00:00:00,https://www.facebook.com/photo.php?fbid=1082942082172644&set=p.1082942082172644&type=3&av=1539769832715676&eav=AfbSI3g12T63jGZd7IkArdDyu20cW1KECRg6rKuShcLx1XkdXAXfbIDuYhrAy4XlVXyrBGSoPGNq9PB-VGlK8KtX,POINT(139.7690174 35.6803997)
929,14.82843,53.56382,2020-10-28T18:00:00,,POINT(14.82843 53.56382)
930,21.0691044,52.5103662,2020-10-28T00:00:00,https://www.facebook.com/events/1276754072680302/,POINT(21.0691044 52.5103662)
931,17.26802,53.15244,2020-10-28T00:00:00,,POINT(17.26802 53.15244)
932,18.5009145,52.0145541,2020-10-28T00:00:00,https://www.facebook.com/events/639446663397012/,POINT(18.5009145 52.0145541)
933,18.7773072,54.0919269,2020-10-28T00:00:00,,POINT(18.7773072 54.0919269)
934,16.0115899,53.5264779,2020-10-28T00:00:00,https://www.facebook.com/events/639446663397012/,POINT(16.0115899 53.5264779)
935,22.7612675,49.7898472,2020-10-28T00:00:00,https://www.facebook.com/events/436718253962671/,POINT(22.7612675 49.7898472)
936,22.6094606,51.4598694,2020-10-28T00:00:00,,POINT(22.6094606 51.4598694)
937,22.2255835,50.9293425,2020-10-28T00:00:00,https://www.facebook.com/events/725816021623424/,POINT(22.2255835 50.9293425)
938,17.3164789,51.0212945,2020-10-28T00:00:00,https://www.facebook.com/events/370733890714522/,POINT(17.3164789 51.0212945)
939,16.8773762,52.3461661,2020-10-28T00:00:00,https://www.facebook.com/LubonskiStrajkKobiet/,POINT(16.8773762 52.3461661)
940,21.3079633,53.8602115,2020-10-28T00:00:00,https://www.facebook.com/photo.php?fbid=3473065102785470&set=p.3473065102785470&type=3&av=1539769832715676&eav=AfbdtJsuUcBghM6vLYFiIQg2C2IIDSoscCYCgII3AZ0YmQHWPus08oq8RGHwJWGSk70JZpXv87xczOpCrPlasIz4,POINT(21.3079633 53.8602115)
941,15.89254,52.59855,2020-10-28T00:00:00,https://www.facebook.com/events/843937146413064/,POINT(15.89254 52.59855)
942,16.6670843,50.1477491,2020-10-28T00:00:00,,POINT(16.6670843 50.1477491)
943,33.429859,35.126413,2020-10-28T00:00:00,https://www.facebook.com/events/366803111230916/,POINT(33.429859 35.126413)
944,34.7817676,32.0852999,2020-10-28T00:00:00,https://m.facebook.com/story.php?story_fbid=10157768234738339&id=596123338,POINT(34.7817676 32.0852999)
945,16.14571,51.2091576,2020-10-28T00:00:00,https://www.facebook.com/Wkurzeni-Spacerowicze-Legnica-109395327628850/,POINT(16.14571 51.2091576)
946,22.4847705,49.1433611,2020-10-28T00:00:00,https://www.bieszczadzka24.pl/aktualnosci/bieszczady-wciaz-protestuja/6605?fbclid=IwAR0NZBu6uuUqiOeVNYxHoili-kZqyGAlk1WpLzwoG16i6oN5TfIlCPuZJfo,POINT(22.4847705 49.1433611)
947,22.4784023,49.1855957,2020-10-28T00:00:00,,POINT(22.4784023 49.1855957)
948,22.3350673,49.4686703,2020-10-28T00:00:00,https://www.bieszczadzka24.pl/aktualnosci/bieszczady-wciaz-protestuja/6605?fbclid=IwAR0NZBu6uuUqiOeVNYxHoili-kZqyGAlk1WpLzwoG16i6oN5TfIlCPuZJfo,POINT(22.3350673 49.4686703)
949,22.6950031,49.214851,2020-10-28T00:00:00,https://www.bieszczadzka24.pl/aktualnosci/bieszczady-wciaz-protestuja/6605?fbclid=IwAR0NZBu6uuUqiOeVNYxHoili-kZqyGAlk1WpLzwoG16i6oN5TfIlCPuZJfo,POINT(22.6950031 49.214851)
950,16.8090413,52.3644056,2020-10-28T00:00:00,https://www.facebook.com/events/2629155773968555/,POINT(16.8090413 52.3644056)
951,16.7061538,51.275726,2020-10-28T00:00:00,https://www.facebook.com/events/759191351327674/,POINT(16.7061538 51.275726)
952,18.53278,50.0899,2020-10-27T18:00:00,https://www.facebook.com/Strajk-Kobiet-Rybnik-Wodzis%C5%82aw-%C5%9Al-100340908552821/,POINT(18.53278 50.0899)
953,19.4583179093788,51.7593755515807,2020-10-27T16:59:59.971,https://www.facebook.com/events/402262667574759/,POINT(19.4583179093788 51.7593755515807)
954,16.410611,54.4210664,2020-10-27T00:00:00,https://www.facebook.com/events/671682080151318/,POINT(16.410611 54.4210664)
955,19.2739314,50.204987,2020-10-27T00:00:00,,POINT(19.2739314 50.204987)
956,19.1040791,50.2862638,2020-10-27T00:00:00,https://www.facebook.com/events/302617787777734/,POINT(19.1040791 50.2862638)
957,20.42228,49.70587,2020-10-27T00:00:00,,POINT(20.42228 49.70587)
958,18.2261844,50.3498805,2020-10-27T00:00:00,https://www.facebook.com/events/792532214858451/,POINT(18.2261844 50.3498805)
959,16.3738189,48.2081743,2020-10-27T00:00:00,https://www.facebook.com/events/640857856611694/,POINT(16.3738189 48.2081743)
960,16.3738189,48.2081743,2020-10-27T00:00:00,https://www.facebook.com/events/640857856611694/,POINT(16.3738189 48.2081743)
961,19.0677357,52.6483303,2020-10-27T00:00:00,https://www.facebook.com/events/1216711768712877/,POINT(19.0677357 52.6483303)
962,16.8132419,50.5893617,2020-10-27T00:00:00,https://www.facebook.com/events/1039284436495938/,POINT(16.8132419 50.5893617)
963,21.7667341,54.036405,2020-10-27T16:59:59.971,,POINT(21.7667341 54.036405)
964,17.22809,52.3979,2020-10-27T00:00:00,https://www.facebook.com/events/392178788812981/,POINT(17.22809 52.3979)
965,17.9812605,54.1222457,2020-10-27T00:00:00,https://www.facebook.com/events/625221871508037/,POINT(17.9812605 54.1222457)
966,20.39746,53.9867,2020-10-27T00:00:00,https://www.facebook.com/events/372797907107734/,POINT(20.39746 53.9867)
967,16.6385474,52.0816122,2020-10-27T00:00:00,https://www.facebook.com/events/368759641035236/,POINT(16.6385474 52.0816122)
968,16.9251681,52.406374,2020-10-27T00:00:00,https://www.facebook.com/events/352922179265166/,POINT(16.9251681 52.406374)
969,15.0503771,53.3364746,2020-10-27T00:00:00,https://www.facebook.com/groups/1275842709436502/permalink/1276884145999025/,POINT(15.0503771 53.3364746)
970,21.242318,52.3391162,2020-10-27T00:00:00,https://www.facebook.com/events/777908079730909/,POINT(21.242318 52.3391162)
971,19.0295714,50.3264314,2020-10-27T00:00:00,,POINT(19.0295714 50.3264314)
972,17.4645115,51.3625108,2020-10-27T00:00:00,https://www.facebook.com/events/774589420057282/,POINT(17.4645115 51.3625108)
973,21.1604748205997,52.3033258446715,2020-10-27T00:00:00,https://www.facebook.com/events/265109004919199/,POINT(21.1604748205997 52.3033258446715)
974,21.79386,49.87047,2020-10-27T00:00:00,https://www.facebook.com/messenger_media/?thread_id=3596296527145226&attachment_id=1040831016330114&message_id=mid.%24gAAzG0AkB6Qp7lieQwF1ZONhPWOKr,POINT(21.79386 49.87047)
975,20.880358,53.018984,2020-10-27T00:00:00,,POINT(20.880358 53.018984)
976,16.01119,52.88081,2020-10-27T00:00:00,,POINT(16.01119 52.88081)
977,17.01506,52.0887,2020-10-27T00:00:00,https://www.facebook.com/events/1748022082031284/,POINT(17.01506 52.0887)
978,-99.0845610999999,19.3581267,2020-10-27T00:00:00,,POINT(-99.0845610999999 19.3581267)
979,19.3412842,49.8548934,2020-10-27T00:00:00,https://www.facebook.com/events/2770820646489682/,POINT(19.3412842 49.8548934)
980,15.8274998,52.16469,2020-10-27T00:00:00,https://www.facebook.com/events/783792552405792/,POINT(15.8274998 52.16469)
981,19.0583845,49.8223768,2020-10-27T00:00:00,https://www.facebook.com/events/344138413314570/,POINT(19.0583845 49.8223768)
982,15.5657397,51.2658553,2020-10-27T00:00:00,https://www.facebook.com/events/3453995974721183/,POINT(15.5657397 51.2658553)
983,20.8869862,52.3336578,2020-10-27T00:00:00,https://www.facebook.com/events/1253220461703656/,POINT(20.8869862 52.3336578)
984,18.6361726,54.2621505,2020-10-27T00:00:00,https://www.facebook.com/events/974138586420343/,POINT(18.6361726 54.2621505)
985,23.1688403,53.1324886,2020-10-27T00:00:00,https://www.facebook.com/events/1233059183716884/,POINT(23.1688403 53.1324886)
986,15.9213852,51.1259316,2020-10-27T00:00:00,https://www.facebook.com/events/1037742386669088/,POINT(15.9213852 51.1259316)
987,17.0193118,51.1052985,2020-10-27T00:00:00,https://www.facebook.com/events/1037795396646499/,POINT(17.0193118 51.1052985)
988,21.8044128470825,52.1667048366144,2020-10-27T00:00:00,,POINT(21.8044128470825 52.1667048366144)
989,16.155899,53.19462,2020-10-27T19:00:00.029,,POINT(16.155899 53.19462)
990,21.6947033,50.5853049,2020-10-27T00:00:00,https://www.facebook.com/events/789432321627727/,POINT(21.6947033 50.5853049)
991,22.6950269,51.2134873,2020-10-27T00:00:00,https://www.facebook.com/events/2733458066929340/,POINT(22.6950269 51.2134873)
992,20.3753589,52.6230132,2020-10-27T00:00:00,https://m.facebook.com/events/356178962297956?,POINT(20.3753589 52.6230132)
993,18.2124153,50.9747715,2020-10-27T19:00:00.029,,POINT(18.2124153 50.9747715)
994,14.8976504,52.6730629,2020-10-27T00:00:00,https://www.facebook.com/100001259116170/videos/3640208389364429,POINT(14.8976504 52.6730629)
995,18.4086339,54.7180477,2020-10-27T00:00:00,,POINT(18.4086339 54.7180477)
996,16.4888497,50.8468087,2020-10-27T00:00:00,,POINT(16.4888497 50.8468087)
997,22.0571914,53.1730782,2020-10-27T00:00:00,,POINT(22.0571914 53.1730782)
998,19.0329895,54.0335107,2020-10-27T00:00:00,https://www.facebook.com/events/2940578446228573/,POINT(19.0329895 54.0335107)
999,19.0428983,50.2596244,2020-10-27T00:00:00,,POINT(19.0428983 50.2596244)
1000,18.39377,54.398188,2020-10-27T00:00:00,,POINT(18.39377 54.398188)
1001,16.1604728,51.2132441,2020-10-27T00:00:00,https://www.facebook.com/Wkurzeni-Spacerowicze-Legnica-109395327628850/,POINT(16.1604728 51.2132441)
1002,21.741852736425,54.2109976223006,2020-10-26T16:59:59.971,https://www.facebook.com/DziewuchyWegorzewo/,POINT(21.741852736425 54.2109976223006)
1003,19.4583639220606,51.7594048287922,2020-10-26T11:50:00.038,https://www.facebook.com/events/843083803102898/,POINT(19.4583639220606 51.7594048287922)
1004,19.4748198978998,51.7614254478582,2020-10-26T15:49:59.981,https://www.facebook.com/events/1938732209602682/,POINT(19.4748198978998 51.7614254478582)
1005,19.3564248,51.3687535,2020-10-26T00:00:00,https://www.facebook.com/events/1237223469990314/,POINT(19.3564248 51.3687535)
1006,19.0583845,49.8223768,2020-10-26T00:00:00,https://www.facebook.com/events/344138416647903/,POINT(19.0583845 49.8223768)
1007,16.708557,51.2728265,2020-10-26T00:00:00,https://www.facebook.com/events/927656294425959/,POINT(16.708557 51.2728265)
1008,20.6034471,49.9647187,2020-10-26T00:00:00,https://www.facebook.com/events/673010010245527/,POINT(20.6034471 49.9647187)
1009,18.0084378,53.1234804,2020-10-26T00:00:00,https://www.facebook.com/events/387258692297839/,POINT(18.0084378 53.1234804)
1010,19.1052031,50.8018394,2020-10-26T00:00:00,https://www.facebook.com/events/408686160260064/,POINT(19.1052031 50.8018394)
1011,-4.25180599999993,55.864237,2020-10-26T00:00:00,https://www.facebook.com/events/805453276908628/,POINT(-4.25180599999993 55.864237)
1012,21.1596321,49.6546159,2020-10-26T00:00:00,https://www.facebook.com/events/362050401811009/,POINT(21.1596321 49.6546159)
1013,20.6350923,52.1044383,2020-10-26T16:59:59.971,,POINT(20.6350923 52.1044383)
1014,18.6101103,49.9454207,2020-10-26T00:00:00,https://www.facebook.com/events/361786008392095/,POINT(18.6101103 49.9454207)
1015,15.7193616,50.9044171,2020-10-26T00:00:00,https://www.facebook.com/events/3155405144571866/,POINT(15.7193616 50.9044171)
1016,19.0237815,50.2648919,2020-10-26T00:00:00,https://www.facebook.com/events/267963161262111/,POINT(19.0237815 50.2648919)
1017,20.6199847,50.863477,2020-10-26T00:00:00,https://www.facebook.com/events/1450643961797478/,POINT(20.6199847 50.863477)
1018,18.2510729,52.2230334,2020-10-26T00:00:00,https://www.facebook.com/events/420868475981174/,POINT(18.2510729 52.2230334)
1019,16.6385474,52.0816122,2020-10-26T00:00:00,https://www.facebook.com/events/1373951966330068/,POINT(16.6385474 52.0816122)
1020,19.9360537,50.0664131,2020-10-26T00:00:00,https://www.facebook.com/events/1265917650414175/,POINT(19.9360537 50.0664131)
1021,21.7660531,49.6824761,2020-10-26T00:00:00,https://www.facebook.com/events/286216985847489/,POINT(21.7660531 49.6824761)
1022,19.364278,52.230618,2020-10-26T00:00:00,https://www.facebook.com/events/741822859703915/,POINT(19.364278 52.230618)
1023,20.5859507,54.1249116,2020-10-26T00:00:00,https://www.facebook.com/events/1131474100588281/,POINT(20.5859507 54.1249116)
1024,15.5779005,52.4444808,2020-10-26T00:00:00,https://www.facebook.com/events/377565659961423/,POINT(15.5779005 52.4444808)
1025,21.5721057,52.1792836,2020-10-26T00:00:00,https://www.facebook.com/events/345167566550317/,POINT(21.5721057 52.1792836)
1026,15.71707,51.80344,2020-10-26T00:00:00,https://www.facebook.com/events/439725953678178/,POINT(15.71707 51.80344)
1027,19.59222,53.42232,2020-10-26T00:00:00,https://www.facebook.com/events/353645609048941/,POINT(19.59222 53.42232)
1028,17.9230651,50.6683223,2020-10-26T00:00:00,https://www.facebook.com/events/643375246339470/,POINT(17.9230651 50.6683223)
1029,18.6979422,53.9283135,2020-10-26T00:00:00,https://www.facebook.com/events/675137936743066/,POINT(18.6979422 53.9283135)
1030,19.7065364,52.5463446,2020-10-26T00:00:00,https://www.facebook.com/events/387838565588524/,POINT(19.7065364 52.5463446)
1031,18.9572,51.89325,2020-10-26T00:00:00,https://www.facebook.com/events/353783142624983/,POINT(18.9572 51.89325)
1032,19.4449387,51.0668544,2020-10-26T00:00:00,https://www.facebook.com/events/371946534009024/,POINT(19.4449387 51.0668544)
1033,18.3471836,54.6053867,2020-10-26T00:00:00,https://www.facebook.com/events/342880530340066/,POINT(18.3471836 54.6053867)
1034,22.8893802,52.3147541,2020-10-26T00:00:00,https://www.facebook.com/events/770935610190520/,POINT(22.8893802 52.3147541)
1035,16.3213376,50.8575475,2020-10-26T00:00:00,https://www.facebook.com/events/3564982866893697/,POINT(16.3213376 50.8575475)
1036,15.5335721,52.2472962,2020-10-26T16:00:00.029,,POINT(15.5335721 52.2472962)
1037,18.5984437,53.0137902,2020-10-26T00:00:00,https://www.facebook.com/events/491188171861587/,POINT(18.5984437 53.0137902)
1038,21.0117539552783,52.2298398426313,2020-10-26T00:00:00,https://www.facebook.com/events/281009576426150/,POINT(21.0117539552783 52.2298398426313)
1039,20.9573718,52.2281693,2020-10-26T00:00:00,https://www.facebook.com/events/3709476379104242/,POINT(20.9573718 52.2281693)
1040,20.9824753148194,52.2736156750847,2020-10-26T00:00:00,https://www.facebook.com/events/3534231986635144/,POINT(20.9824753148194 52.2736156750847)
1041,17.0584499,51.1152135,2020-10-26T00:00:00,https://www.facebook.com/events/269803427722660/,POINT(17.0584499 51.1152135)
1042,19.9495621,49.299181,2020-10-26T00:00:00,https://www.facebook.com/events/722770971759813/,POINT(19.9495621 49.299181)
1043,19.4166259,50.487743,2020-10-26T00:00:00,https://www.facebook.com/events/922708301833204/,POINT(19.4166259 50.487743)
1044,18.9393251,51.5990328,2020-10-26T00:00:00,https://www.facebook.com/events/379365423425553/,POINT(18.9393251 51.5990328)
1045,14.9996979,51.1548045,2020-10-26T00:00:00,,POINT(14.9996979 51.1548045)
1046,15.5061862,51.9356214,2020-10-26T00:00:00,https://www.facebook.com/events/3355536264554512/,POINT(15.5061862 51.9356214)
1047,20.9499697,52.4044483,2020-10-26T00:00:00,https://www.facebook.com/events/390256815686918/,POINT(20.9499697 52.4044483)
1048,14.5528116,53.4285438,2020-10-26T00:00:00,https://www.facebook.com/events/3509996079023076/,POINT(14.5528116 53.4285438)
1049,16.8141992,52.6448607,2020-10-26T00:00:00,https://www.facebook.com/events/741290986420378/,POINT(16.8141992 52.6448607)
